Name,Type,Address,Postal Code,Latitude,Longitude,Washroom,Product,Neighbourhood
Bathurst St at Queen St West,3,,,43.64738,-79.4041,,0,
Bathurst St at Queen St West,3,,,43.64709,-79.4038,,0,
Bathurst St at Raeburn Ave,3,,,43.74416,-79.4356,,0,
Bathurst St at Ranee Ave,3,,,43.72707,-79.4317,,0,
Bathurst St at Reiner Rd,3,,,43.75265,-79.4379,,0,
Bathurst St at Ridge Hill Dr,3,,,43.70345,-79.426,,0,
Bathurst St at Robinson St,3,,,43.6491,-79.4048,,0,
Bathurst St at Rockford Rd,3,,,43.78594,-79.4462,,0,
Bathurst St at Roselawn Ave,3,,,43.70506,-79.4262,,0,
Bathurst St at Saranac Blvd,3,,,43.72316,-79.4308,,0,
Bathurst St at Shelborne Ave,3,,,43.71613,-79.4291,,0,
Bathurst St at Shelborne Ave,3,,,43.71584,-79.4288,,0,
Bathurst St at Sheppard Ave West,3,,,43.75564,-79.4387,,0,
Bathurst St at Sheppard Ave West,3,,,43.75521,-79.4382,,0,
Bathurst St at Southbourne Ave,3,,,43.73838,-79.4341,,0,
Bathurst St at St Clair Ave West,3,,,43.68328,-79.4185,,0,
Bathurst St at Stafford Rd,3,,,43.7703,-79.442,,0,
Bathurst St at Strathearn Rd,3,,,43.69204,-79.422,,0,
Bathurst St at Tichester Rd,3,,,43.6853,-79.4191,,0,
Bathurst St at Tichester Rd South Side,3,,,43.68509,-79.4192,,0,
Bathurst St at Timberlane Dr,3,,,43.74881,-79.4367,,0,
Bathurst St at Ulster St,3,,,43.65987,-79.4092,,0,
Bathurst St at Ulster St,3,,,43.65973,-79.4089,,0,
Bathurst St at Vesta Dr,3,,,43.70315,-79.4257,,0,
Bathurst St at Viewmount Ave South Side,3,,,43.71011,-79.4277,,0,
Bathurst St at Warwick Ave,3,,,43.69535,-79.4234,,0,
Bathurst St at Wells St,3,,,43.67,-79.413,,0,
Bathurst St at Wilson Ave,3,,,43.73719,-79.4338,,0,
Bathurst St at Wilson Ave South Side,3,,,43.73678,-79.434,,0,
Bathurst St at Woburn Ave,3,,,43.72243,-79.4304,,0,
Bathurst St at York Downs Dr,3,,,43.74736,-79.4366,,0,
Bathurst St at York Downs Dr,3,,,43.74707,-79.4363,,0,
Bathurst St at Yorkview Dr,3,,,43.77225,-79.4424,,0,
Bathurst St at Yorkview Dr South Side,3,,,43.77231,-79.4427,,0,
Bathurst Station at Bus Bay 3,3,,,43.66606,-79.4111,,0,
Bathurst Street at St Clair Avenue West,3,,,43.68275,-79.4181,,0,
Exhibition Loop,3,,,43.63587,-79.4171,,0,
Exhibition Loop,3,,,43.63633,-79.4154,,0,
Fleet St at Strachan Ave,3,,,43.63617,-79.4101,,0,
Fort York Blvd at Bastion St East Side,3,,,43.63749,-79.4035,,0,
Fort York Blvd at Fleet St,3,,,43.63652,-79.407,,0,
Fort York Blvd at Fleet St,3,,,43.63622,-79.4067,,0,
Fort York Blvd at Gzowski Blvd,3,,,43.63761,-79.4039,,0,
Fort York Blvd at Iannuzzi St East Side,3,,,43.63839,-79.4015,,0,
Greenwin Village Rd at Bathurst St,3,,,43.79086,-79.4446,,0,
Greenwin Village Rd at Elise Ter (West),3,,,43.79176,-79.4421,,0,
Greenwin Village Rd at Regatta Cres,3,,,43.7912,-79.4429,,0,
Manitoba Dr at Strachan Ave West Side,3,,,43.6363,-79.4104,,0,
Opposite 4600 Bathurst St,3,,,43.76233,-79.44,,0,
Opposite 4981 Bathurst St,3,,,43.77584,-79.4437,,0,
Opposite 5720 Bathurst St,3,,,43.77733,-79.4438,,0,
Princes' Blvd at Strachan Ave,3,,,43.6351,-79.4086,,0,
Steeles Ave West at Bathurst St East Side,3,,,43.79256,-79.4446,,0,
Village Gate at Steeles Ave West,3,,,43.79256,-79.4407,,0,
Wilson Ave at Bathurst St West Side,3,,,43.73739,-79.4346,,0,
Bathurst St at Queens Quay West North Side Billy Bishop Airp,3,,,43.63601,-79.3988,,0,
Exhibition Loop,3,,,43.63587,-79.4171,,0,
Exhibition Loop at Manitoba Dr,3,,,43.63651,-79.4147,,0,
Fleet Hub (Fort York Boulevard and Strachan Avenue),3,,,43.63637,-79.4085,,0,
Fleet Hub (Fort York Boulevard and Strachan Avenue),3,,,43.63628,-79.4074,,0,
Fleet St at Bastion St,3,,,43.63585,-79.4038,,0,
Fleet St at Bastion St West Side,3,,,43.63597,-79.4041,,0,
Fleet St at Bathurst St,3,,,43.63647,-79.4001,,0,
Fleet St at Bathurst St West Side,3,,,43.63642,-79.4005,,0,
Fleet St at Strachan Ave,3,,,43.63617,-79.4101,,0,
Manitoba Dr at Strachan Ave West Side,3,,,43.6363,-79.4104,,0,
Queens Quay West at Bathurst St East Side Billy Bishop Airpo,3,,,43.63605,-79.3978,,0,
Queens Quay West at Dan Leckie Way East Side,3,,,43.6368,-79.3962,,0,
Queens Quay West at Dan Leckie Way West Side,3,,,43.63649,-79.3973,,0,
Queens Quay West at Harbourfront Centre,3,,,43.63978,-79.3813,,0,
Queens Quay West at Harbourfront Centre,3,,,43.63961,-79.3818,,0,
Queens Quay West at Lower Spadina Ave East Side,3,,,43.63776,-79.3912,,0,
Queens Quay West at Lower Spadina Ave West Side,3,,,43.63753,-79.3926,,0,
Queens Quay West at Rees St,3,,,43.63875,-79.3868,,0,
Queens Quay West at Rees St West Side,3,,,43.63876,-79.3872,,0,
Queens Quay/Ferry Docks Station,3,,,43.64142,-79.3771,,0,
Queens Quay/Ferry Docks Station,3,,,43.64181,-79.3772,,0,
Union Station Streetcar Platform,3,,,43.64564,-79.3792,,0,
Eastern Ave at Connaught Ave,3,,,43.66336,-79.3214,,0,
Eastern Ave at Connaught Ave,3,,,43.6634,-79.3216,,0,
Eastern Ave at Coxwell Ave,3,,,43.6656,-79.3161,,0,
Eastern Ave at Knox Ave,3,,,43.66241,-79.3254,,0,
Eastern Ave at Knox Ave,3,,,43.6626,-79.3252,,0,
Eastern Ave at Leslie St,3,,,43.66165,-79.3294,,0,
Eastern Ave at Leslie St East Side,3,,,43.66168,-79.3286,,0,
Eastern Ave at Lower Coxwell Ave,3,,,43.66543,-79.3163,,0,
Eastern Ave at Minto St East Side (Post Office),3,,,43.6629,-79.3233,,0,
Eastern Ave at Queen St East,3,,,43.66704,-79.3125,,0,
Eastern Ave at Queen St East South Side,3,,,43.66679,-79.3127,,0,
Greenwood Ave at Athletic Ave,3,,,43.66961,-79.3276,,0,
Greenwood Ave at Athletic Ave,3,,,43.66934,-79.3272,,0,
Greenwood Ave at Danforth Ave,3,,,43.68131,-79.3322,,0,
Greenwood Ave at Danforth Ave South Side,3,,,43.68084,-79.3322,,0,
Greenwood Ave at Dorothy St,3,,,43.66616,-79.3261,,0,
Greenwood Ave at Dundas St East,3,,,43.6678,-79.3268,,0,
Greenwood Ave at Dundas St East,3,,,43.66746,-79.3265,,0,
Greenwood Ave at Felstead Ave,3,,,43.67811,-79.3311,,0,
Greenwood Ave at Felstead Ave,3,,,43.67772,-79.3307,,0,
Greenwood Ave at Gerrard St East,3,,,43.671,-79.3281,,0,
Greenwood Ave at Gerrard St East,3,,,43.67076,-79.3278,,0,
Greenwood Ave at Ivy Ave,3,,,43.67353,-79.3292,,0,
Greenwood Ave at Ivy Ave,3,,,43.67325,-79.3289,,0,
Greenwood Ave at Kerr Rd,3,,,43.66619,-79.3259,,0,
Greenwood Ave at Mountnoel Ave,3,,,43.67936,-79.3314,,0,
Greenwood Ave at Oakvale Ave South Side,3,,,43.6794,-79.3316,,0,
Greenwood Ave at Queen St East,3,,,43.66448,-79.3254,,0,
Greenwood Ave at Queen St East North Side,3,,,43.66471,-79.3253,,0,
Greenwood Ave at Torbrick Rd,3,,,43.67622,-79.3301,,0,
Greenwood Ave at Torbrick Rd South Side,3,,,43.67588,-79.3302,,0,
Greenwood Station at Bus Bay 2,3,,,43.68255,-79.3304,,0,
Leslie St at Queen St East,3,,,43.66272,-79.3299,,0,
Leslie St at Queen St East South Side,3,,,43.66265,-79.33,,0,
Queen St East at Alton Ave,3,,,43.66388,-79.3277,,0,
Queen St East at Alton Ave,3,,,43.66365,-79.3281,,0,
Queens Quay West at Harbourfront Centre,0,,,43.63961,-79.3818,,0,
Queens Quay West at Harbourfront Centre,0,,,43.63978,-79.3813,,0,
Queens Quay West at Lower Spadina Ave East Side,0,,,43.63776,-79.3912,,0,
Queens Quay West at Rees St,0,,,43.63875,-79.3868,,0,
Queens Quay West at Rees St West Side,0,,,43.63876,-79.3872,,0,
Queens Quay/Ferry Docks Station,0,,,43.64181,-79.3772,,0,
Queens Quay/Ferry Docks Station,0,,,43.64142,-79.3771,,0,
Spadina Ave at Bremner Blvd,0,,,43.64081,-79.3932,,0,
Spadina Ave at Bremner Blvd North Side,0,,,43.64123,-79.3932,,0,
Spadina Ave at College St North Side,0,,,43.6585,-79.4002,,0,
Spadina Ave at College St South Side,0,,,43.65737,-79.3999,,0,
Spadina Ave at Dundas St West North Side,0,,,43.65339,-79.3982,,0,
Spadina Ave at Dundas St West South Side,0,,,43.65248,-79.3979,,0,
Spadina Ave at Front St West,0,,,43.64293,-79.394,,0,
Spadina Ave at Front St West North Side,0,,,43.64318,-79.394,,0,
Spadina Ave at Harbord St North Side,0,,,43.66354,-79.4022,,0,
Spadina Ave at Harbord St South Side,0,,,43.66265,-79.402,,0,
Spadina Ave at King St West,0,,,43.64567,-79.3952,,0,
Spadina Ave at King St West North Side,0,,,43.646,-79.3951,,0,
Spadina Ave at Nassau St,0,,,43.65566,-79.3991,,0,
Spadina Ave at Nassau St South Side,0,,,43.65539,-79.3991,,0,
Spadina Ave at Queen St West North Side,0,,,43.64918,-79.3965,,0,
Spadina Ave at Queen St West South Side,0,,,43.64822,-79.3962,,0,
Spadina Ave at Queens Quay West North Side,0,,,43.63814,-79.392,,0,
Spadina Ave at Richmond St West,0,,,43.6476,-79.3958,,0,
Spadina Ave at Sullivan St,0,,,43.65102,-79.3973,,0,
Spadina Ave at Sullivan St North Side,0,,,43.65129,-79.3973,,0,
Spadina Ave at Sussex Ave,0,,,43.66451,-79.4026,,0,
Spadina Ave at Sussex Ave South Side,0,,,43.66422,-79.4026,,0,
Spadina Ave at Willcocks St,0,,,43.66145,-79.4015,,0,
Spadina Ave at Willcocks St,0,,,43.66112,-79.4013,,0,
Spadina Station Streetcar Platform,0,,,43.66722,-79.4037,,0,
Union Station Streetcar Platform,0,,,43.64564,-79.3792,,0,
1138 Bathurst St,3,,,43.67537,-79.4153,,0,
Bathurst St at Alcina Ave,3,,,43.68017,-79.4172,,0,
Bathurst St at Barton Ave,3,,,43.66802,-79.4122,,0,
Bathurst St at Bloor St West,3,,,43.66524,-79.4113,,0,
Bathurst St at Bloor St West,3,,,43.66501,-79.4111,,0,
Bathurst St at Bridgman Ave,3,,,43.67499,-79.415,,0,
Bathurst St at Carr St,3,,,43.6486,-79.4044,,0,
Bathurst St at College St,3,,,43.65663,-79.4079,,0,
Bathurst St at College St,3,,,43.65624,-79.4075,,0,
Bathurst St at Davenport Rd,3,,,43.67705,-79.4158,,0,
Bathurst St at Davenport Rd,3,,,43.67651,-79.4156,,0,
Bathurst St at Dundas St West - Toronto Western Hospital,3,,,43.65248,-79.4062,,0,
Bathurst St at Dundas St West - Toronto Western Hospital,3,,,43.65218,-79.4059,,0,
Bathurst St at Dupont St,3,,,43.67324,-79.4145,,0,
Bathurst St at Dupont St,3,,,43.67305,-79.4142,,0,
Bathurst St at Fort York Blvd,3,,,43.63868,-79.4005,,0,
Bathurst St at Fort York Blvd,3,,,43.63895,-79.4008,,0,
Bathurst St at Harbord St,3,,,43.66161,-79.4099,,0,
Bathurst St at Harbord St,3,,,43.66142,-79.4096,,0,
Bathurst St at King St West,3,,,43.64414,-79.4028,,0,
Bathurst St at King St West,3,,,43.64366,-79.4025,,0,
Bathurst St at Lennox St,3,,,43.6639,-79.4108,,0,
Bathurst St at Lennox St,3,,,43.66373,-79.4105,,0,
Bathurst St at Nassau St - Toronto Western Hospital,3,,,43.65435,-79.4069,,0,
Bathurst St at Nassau St - Toronto Western Hospital,3,,,43.65472,-79.4069,,0,
Bathurst St at Niagara St,3,,,43.64178,-79.4018,,0,
Bathurst St at Niagara St,3,,,43.64203,-79.402,,0,
Bathurst St at Nina St,3,,,43.67972,-79.4169,,0,
Bathurst St at Olive Ave,3,,,43.67038,-79.4134,,0,
Bathurst St at Queen St West,3,,,43.64738,-79.4041,,0,
Bathurst St at Queen St West,3,,,43.64707,-79.4039,,0,
Bathurst St at Robinson St,3,,,43.6491,-79.4048,,0,
Bathurst St at Ulster St,3,,,43.65987,-79.4092,,0,
Bathurst St at Ulster St,3,,,43.65973,-79.4089,,0,
Bathurst St at Wells St,3,,,43.67,-79.413,,0,
Bathurst Station at Bay 6,3,,,43.66653,-79.4113,,0,
Bathurst Street at St Clair Avenue West,3,,,43.68275,-79.4181,,0,
Exhibition Loop,3,,,43.63633,-79.4154,,0,
Exhibition Loop,3,,,43.63587,-79.4171,,0,
Fleet Hub (Fort York Boulevard and Strachan Avenue),3,,,43.63637,-79.4085,,0,
Fleet Hub (Fort York Boulevard and Strachan Avenue),3,,,43.63628,-79.4074,,0,
Fleet St at Bastion St,3,,,43.63585,-79.4038,,0,
Fleet St at Bastion St West Side,3,,,43.63597,-79.4041,,0,
Fleet St at Bathurst St,3,,,43.63647,-79.4001,,0,
Fleet St at Bathurst St West Side,3,,,43.63642,-79.4005,,0,
Fleet St at Strachan Ave,3,,,43.63617,-79.4101,,0,
Manitoba Dr at Strachan Ave West Side,3,,,43.6363,-79.4104,,0,
St Clair Ave West at Bathurst St West Side,3,,,43.68306,-79.4189,,0,
Gunns Loop at St Clair Ave West,0,,,43.67191,-79.4718,,0,
St Clair Ave West at Arlington Ave East Side,0,,,43.6811,-79.4283,,0,
St Clair Ave West at Arlington Ave West Side,0,,,43.68096,-79.4294,,0,
St Clair Ave West at Avenue Rd East Side,0,,,43.68667,-79.4009,,0,
St Clair Ave West at Avenue Rd West Side,0,,,43.68654,-79.4021,,0,
St Clair Ave West at Bathurst St East Side,0,,,43.68321,-79.4177,,0,
St Clair Ave West at Bathurst St West Side,0,,,43.68306,-79.4189,,0,
St Clair Ave West at Caledonia Rd East Side,0,,,43.67544,-79.4542,,0,
St Clair Ave West at Caledonia Rd West Side,0,,,43.67528,-79.4553,,0,
St Clair Ave West at Christie St East Side,0,,,43.68176,-79.4252,,0,
St Clair Ave West at Christie St West Side,0,,,43.68162,-79.4263,,0,
St Clair Ave West at Deer Park Cres East Side,0,,,43.68734,-79.3975,,0,
St Clair Ave West at Deer Park Cres West Side,0,,,43.68719,-79.3987,,0,
St Clair Ave West at Dufferin St West Side,0,,,43.67801,-79.4425,,0,
St Clair Ave West at Dufferin St West Side,0,,,43.67786,-79.4436,,0,
St Clair Ave West at Earlscourt Ave,0,,,43.67704,-79.4472,,0,
St Clair Ave West at Earlscourt Ave East Side,0,,,43.67705,-79.4468,,0,
St Clair Ave West at Glenholme Ave East Side,0,,,43.67899,-79.4381,,0,
St Clair Ave West at Glenholme Ave West Side,0,,,43.67881,-79.4393,,0,
St Clair Ave West at Keele St/ Weston Rd,0,,,43.67245,-79.4678,,0,
St Clair Ave West at Lansdowne Ave East Side,0,,,43.67635,-79.45,,0,
St Clair Ave West at Lansdowne Ave West Side,0,,,43.67619,-79.4511,,0,
St Clair Ave West at Laughton Ave East Side,0,,,43.67479,-79.4571,,0,
St Clair Ave West at Laughton Ave West Side,0,,,43.67464,-79.4582,,0,
St Clair Ave West at Oakwood Ave,0,,,43.67967,-79.4355,,0,
St Clair Ave West at Oakwood Ave East Side,0,,,43.67966,-79.4351,,0,
St Clair Ave West at Old Weston Rd East Side,0,,,43.6736,-79.4624,,0,
St Clair Ave West at Old Weston Rd West Side,0,,,43.67343,-79.4636,,0,
St Clair Ave West at Russell Hill Rd East Side,0,,,43.6854,-79.4073,,0,
St Clair Ave West at Russell Hill Rd West Side,0,,,43.68526,-79.4084,,0,
St Clair Ave West at Spadina Rd East Side,0,,,43.6847,-79.4106,,0,
St Clair Ave West at Spadina Rd West Side,0,,,43.68454,-79.4117,,0,
St Clair Ave West at Vaughan Rd East Side,0,,,43.68288,-79.4193,,0,
St Clair Ave West at Vaughan Rd West Side,0,,,43.68266,-79.4208,,0,
St Clair Ave West at Weston Rd/ Keele St West Side,0,,,43.67244,-79.4682,,0,
St Clair Ave West at Winona Dr East Side,0,,,43.68033,-79.4319,,0,
St Clair Ave West at Winona Dr West Side,0,,,43.68019,-79.433,,0,
St Clair Ave West at Yonge St West Side,0,,,43.68801,-79.3946,,0,
St Clair Station at Bay 1,0,,,43.68783,-79.3929,,0,
185 Evans Ave,3,,,43.61805,-79.5132,,0,
400 Evans Ave,3,,,43.61538,-79.5285,,0,
400 Evans Ave,3,,,43.61525,-79.5282,,0,
450 Evans Ave,3,,,43.61459,-79.532,,0,
620 Evans Ave,3,,,43.61045,-79.5504,,0,
800 Royal York Rd,3,,,43.63922,-79.5087,,0,
Brown's Line at Coules Crt (North) North Side,3,,,43.60882,-79.5481,,0,
Brown's Line at Coules Crt (North) South Side,3,,,43.60809,-79.5481,,0,
Brown's Line at Finsbury Cres,3,,,43.60401,-79.5464,,0,
Brown's Line at Horner Ave,3,,,43.60183,-79.5454,,0,
Brown's Line at Horner Ave,3,,,43.60153,-79.545,,0,
Brown's Line at Horner Ave South Side,3,,,43.60134,-79.5452,,0,
Brown's Line at Jellicoe Ave,3,,,43.5964,-79.5427,,0,
Brown's Line at Jellicoe Ave South Side,3,,,43.59629,-79.5429,,0,
Brown's Line at Lake Shore Blvd West North Side,3,,,43.59337,-79.5393,,0,
Brown's Line at Rimilton Ave,3,,,43.60376,-79.546,,0,
Brown's Line at Valermo Dr,3,,,43.60624,-79.5473,,0,
Brown's Line at Valermo Dr,3,,,43.60591,-79.5469,,0,
Brown's Line at Woodbury Rd,3,,,43.59939,-79.5443,,0,
Brown's Line at Woodbury Rd,3,,,43.59914,-79.544,,0,
Evans Ave at Arnold St,3,,,43.6164,-79.5211,,0,
Evans Ave at Arnold St West Side,3,,,43.61663,-79.5209,,0,
Evans Ave at Bellman Ave East Side,3,,,43.61425,-79.5328,,0,
Evans Ave at Brown's Line,3,,,43.61079,-79.549,,0,
Evans Ave at Brown's Line,3,,,43.61044,-79.5495,,0,
Evans Ave at Carnarvon Ave,3,,,43.6204,-79.5034,,0,
Evans Ave at Carnarvon Ave,3,,,43.62014,-79.5041,,0,
Evans Ave at Cremorne Ave,3,,,43.62085,-79.5014,,0,
Evans Ave at Cremorne Ave,3,,,43.62066,-79.5016,,0,
Evans Ave at Eastwick Rd,3,,,43.61762,-79.5155,,0,
Evans Ave at Eastwick Rd West Side,3,,,43.61778,-79.5156,,0,
Evans Ave at Gair Dr,3,,,43.61009,-79.552,,0,
Evans Ave at Gair Dr,3,,,43.60981,-79.5524,,0,
Evans Ave at Gamma St,3,,,43.61236,-79.5411,,0,
Evans Ave at Gamma St West Side,3,,,43.61267,-79.5406,,0,
Evans Ave at Garroch Pl,3,,,43.6197,-79.5066,,0,
Evans Ave at Garroch Pl,3,,,43.61955,-79.5069,,0,
Evans Ave at Horner Ave,3,,,43.61714,-79.5186,,0,
Evans Ave at Horner Ave,3,,,43.61681,-79.5191,,0,
Evans Ave at Islington Ave,3,,,43.61857,-79.5111,,0,
Evans Ave at Islington Ave,3,,,43.61819,-79.5116,,0,
Evans Ave at Islington Ave West Side,3,,,43.61823,-79.5129,,0,
Evans Ave at Kipling Ave,3,,,43.61604,-79.5243,,0,
Evans Ave at Kipling Ave,3,,,43.61575,-79.525,,0,
Evans Ave at North Carson St,3,,,43.6131,-79.5387,,0,
Evans Ave at North Carson St,3,,,43.61288,-79.5389,,0,
Evans Ave at Ourland Ave,3,,,43.61913,-79.5093,,0,
Evans Ave at Ourland Ave,3,,,43.61884,-79.5096,,0,
Evans Ave at Sheldon Ave,3,,,43.6113,-79.5459,,0,
Evans Ave at Sheldon Ave West Side,3,,,43.61153,-79.5458,,0,
Evans Ave at Sherway Gate West Side,3,,,43.60902,-79.5569,,0,
Evans Ave at The East Mall,3,,,43.61205,-79.5436,,0,
Evans Ave at The East Mall,3,,,43.61172,-79.544,,0,
Evans Ave at Treeview Dr,3,,,43.61365,-79.5362,,0,
Evans Ave at Treeview Dr,3,,,43.61343,-79.5365,,0,
Lake Shore Blvd West at Fortieth St,3,,,43.59247,-79.5419,,0,
Long Branch Loop,3,,,43.59211,-79.5437,,0,
Opposite 810 Royal York Rd,3,,,43.63922,-79.5085,,0,
Royal York Rd at Bloor St West,3,,,43.64718,-79.5111,,0,
Royal York Rd at Bloor St West South Side,3,,,43.64697,-79.5113,,0,
Royal York Rd at Castlebar Rd South Side,3,,,43.63234,-79.5052,,0,
Royal York Rd at Coney Rd,3,,,43.63409,-79.5059,,0,
Royal York Rd at Coney Rd North Side,3,,,43.63457,-79.5059,,0,
Royal York Rd at Dalesford Rd,3,,,43.62436,-79.5016,,0,
Royal York Rd at Evans Ave South Side,3,,,43.62159,-79.5008,,0,
Royal York Rd at Frankwood Rd,3,,,43.62894,-79.5038,,0,
Royal York Rd at Glenroy Ave,3,,,43.64214,-79.5091,,0,
Royal York Rd at Norseman St,3,,,43.63725,-79.5073,,0,
Royal York Rd at Norseman St North Side,3,,,43.63737,-79.5071,,0,
Royal York Rd at Oakfield Dr North Side,3,,,43.63286,-79.5053,,0,
Royal York Rd at Sinclair St South Side,3,,,43.62415,-79.5018,,0,
Royal York Rd at Tenby St,3,,,43.62772,-79.5031,,0,
Royal York Rd at The Queensway,3,,,43.6265,-79.5028,,0,
Royal York Rd at The Queensway,3,,,43.62621,-79.5024,,0,
Royal York Rd at Thompson Ave,3,,,43.64188,-79.5092,,0,
Royal York Rd at Van Dusen Blvd,3,,,43.64425,-79.5101,,0,
Royal York Rd at Van Dusen Blvd North Side,3,,,43.64442,-79.5101,,0,
Royal York Rd at York View Dr,3,,,43.63092,-79.5046,,0,
Royal York Rd at York View Dr,3,,,43.63057,-79.5043,,0,
Royal York Station at Bus Bay 3,3,,,43.6481,-79.5113,,0,
Sherway Gardens Rd at Sherway Gate Mall),3,,,43.60985,-79.5578,,0,
The West Mall at Sherway Dr - Trillium Health Centre (South,3,,,43.60942,-79.5598,,0,
1290 Danforth Rd,3,,,43.74075,-79.2456,,0,
1859 Kingston Rd,3,,,43.69508,-79.2594,,0,
2050 McCowan Rd,3,,,43.79506,-79.2612,,0,
2121 Kingston Rd,3,,,43.70085,-79.2545,,0,
2661 Kingston Rd,3,,,43.71542,-79.2434,,0,
4325 McCowan Rd,3,,,43.82936,-79.2752,,0,
4325 McCowan Rd (Milliken Park Rec Centre),3,,,43.82893,-79.2751,,0,
Bingham Loop,3,,,43.68153,-79.2847,,0,
Brimley Rd at Anson Ave,3,,,43.72435,-79.2428,,0,
Brimley Rd at Comrie Ter (North),3,,,43.72614,-79.2438,,0,
Brimley Rd at Comrie Ter (South),3,,,43.72468,-79.2432,,0,
Brimley Rd at Danforth Rd,3,,,43.73529,-79.2476,,0,
Brimley Rd at Danforth Rd,3,,,43.73512,-79.2472,,0,
Brimley Rd at Eglinton Ave East,3,,,43.73595,-79.2476,,0,
Brimley Rd at Kingston Rd North Side,3,,,43.71919,-79.2407,,0,
Brimley Rd at Lombardy Cres,3,,,43.73193,-79.2462,,0,
Brimley Rd at Lombardy Cres North Side,3,,,43.73219,-79.246,,0,
Brimley Rd at Mandarin Rd,3,,,43.72246,-79.242,,0,
Brimley Rd at Minerva Ave,3,,,43.72273,-79.2423,,0,
Brimley Rd at Oakridge Dr,3,,,43.7258,-79.2434,,0,
Brimley Rd at Skagway Ave,3,,,43.72852,-79.2448,,0,
Brimley Rd at Skagway Ave,3,,,43.72825,-79.2444,,0,
Brimley Rd at St Clair Ave East,3,,,43.72107,-79.2416,,0,
Brimley Rd at St Clair Ave East,3,,,43.72074,-79.2413,,0,
Brimley Rd at St Clair Ave East South Side,3,,,43.7205,-79.2414,,0,
Danforth Rd at Barrymore Rd,3,,,43.75051,-79.2445,,0,
Danforth Rd at Carslake Cres South,3,,,43.74626,-79.2445,,0,
Danforth Rd at Eglinton Ave East,3,,,43.73728,-79.2463,,0,
Danforth Rd at Hollyhedge Dr South,3,,,43.75106,-79.2443,,0,
Danforth Rd at Savarin St,3,,,43.74331,-79.2451,,0,
Danforth Rd at Savarin St,3,,,43.74297,-79.245,,0,
Danforth Rd at Seminole Ave,3,,,43.74792,-79.2446,,0,
Danforth Rd at Seminole Ave North Side,3,,,43.748,-79.2444,,0,
Danforth Rd at Tansley Ave South Side,3,,,43.74612,-79.2447,,0,
Danforth Rd at Trudelle St,3,,,43.73952,-79.2454,,0,
Danforth Rd at Wetherby Dr,3,,,43.73956,-79.2456,,0,
Kingston Rd at Birchcliff Ave,3,,,43.69161,-79.2647,,0,
Kingston Rd at Birchcliff Ave,3,,,43.69134,-79.2648,,0,
Kingston Rd at Birchmount Rd,3,,,43.69321,-79.2623,,0,
Kingston Rd at Birchmount Rd East Side,3,,,43.69324,-79.2619,,0,
Kingston Rd at Blantyre Ave,3,,,43.68153,-79.2813,,0,
Kingston Rd at Blantyre Ave,3,,,43.68133,-79.2814,,0,
Kingston Rd at Brimley Rd West Side,3,,,43.71801,-79.2409,,0,
Kingston Rd at Chine Dr,3,,,43.7143,-79.2451,,0,
Kingston Rd at Chine Dr,3,,,43.71392,-79.245,,0,
Kingston Rd at Claremore Ave,3,,,43.70416,-79.2528,,0,
Kingston Rd at Cliffside Dr East Side,3,,,43.70418,-79.2525,,0,
Kingston Rd at Eastwood Ave,3,,,43.6903,-79.267,,0,
Kingston Rd at Fallingbrook Rd,3,,,43.68241,-79.2791,,0,
Kingston Rd at Fallingbrook Rd,3,,,43.68214,-79.2794,,0,
Kingston Rd at Glen Everest Rd,3,,,43.69787,-79.2567,,0,
Kingston Rd at Glen Everest Rd East Side,3,,,43.69801,-79.2562,,0,
Kingston Rd at Hunt Club Dr,3,,,43.68369,-79.277,,0,
